1.6326	0.0018	13056.0	0.0	1.6395	0.0038	13110.4	31.35	1.6407	0.000917	13120.0	0.0	1.6411	0.001613	13123.2	6.4	1.6501	0.0	13200.0	0.0	1.6501	0.0	13200.0	0.0	1.6473	0.00098	13177.6	7.84	1.6469	0.00098	13179.2	7.33	1.6469	0.00098	13174.4	7.84	1.6469	0.00098	13174.4	7.84
1.7979	0.002272	14379.2	7.33	1.8041	0.003899	14428.8	31.84	1.8059	0.0006	14438.4	7.84	1.8055	0.000917	14443.2	7.33	1.8141	0.0	14512.0	0.0	1.8141	0.0	14512.0	0.0	1.8121	0.0	14496.0	0.0	1.8121	0.0	14496.0	0.0	1.8121	0.0	14496.0	0.0	1.8121	0.0	14496.0	0.0
1.9627	0.0018	15696.0	0.0	1.9689	0.0036	15748.8	33.6	1.9705	0.0008	15760.0	7.16	1.9709	0.00098	15761.6	4.8	1.9799	0.0006	15835.2	7.33	1.9793	0.00098	15840.0	0.0	1.9763	0.0006	15808.0	0.0	1.9761	0.0	15808.0	0.0	1.9765	0.0008	15808.0	0.0	1.9765	0.0008	15808.0	0.0
2.1277	0.001744	17012.8	7.33	2.1337	0.00398	17073.6	29.89	2.1361	0.000894	17081.6	7.84	2.1369	0.00098	17084.8	6.4	2.1441	0.0	17152.0	0.0	2.1441	0.0	17152.0	0.0	2.1421	0.0	17136.0	0.0	2.1421	0.0	17136.0	0.0	2.1421	0.0	17136.0	0.0	2.1421	0.0	17136.0	0.0
2.2927	0.0018	18336.0	0.0	2.2985	0.003774	18388.8	33.6	2.3017	0.001497	18404.8	10.24	2.3007	0.000917	18400.0	0.0	2.3095	0.000917	18476.8	6.4	2.3091	0.001	18472.0	8.0	2.3061	0.0	18448.0	0.0	2.3063	0.0006	18449.6	4.8	2.3067	0.000917	18448.0	0.0	2.3061	0.0	18449.6	4.8
2.4587	0.004104	19651.2	6.4	2.4633	0.0036	19704.0	32.98	2.4653	0.00098	19718.4	7.84	2.4659	0.001077	19721.6	10.61	2.4743	0.0006	19792.0	0.0	2.4741	0.0	19792.0	0.0	2.4719	0.0006	19776.0	0.0	2.4721	0.0	19776.0	0.0	2.4721	0.0	19776.0	0.0	2.4721	0.0	19774.4	4.8
2.6223	0.002088	20976.0	0.0	2.6285	0.004543	21028.8	30.4	2.6301	0.000894	21036.8	6.4	2.6307	0.000917	21038.4	4.8	2.6401	0.0	21118.4	4.8	2.6389	0.00098	21116.8	6.4	2.6361	0.0	21088.0	0.0	2.6361	0.0	21088.0	0.0	2.6361	0.0	21088.0	0.0	2.6361	0.0	21088.0	0.0
2.7877	0.002332	22297.6	7.84	2.7937	0.003555	22347.2	29.55	2.7957	0.0012	22356.8	7.33	2.7957	0.0008	22355.2	9.6	2.8041	0.0	22432.0	0.0	2.8041	0.0	22432.0	0.0	2.8019	0.0006	22411.2	7.33	2.8013	0.00098	22412.8	6.4	2.8015	0.000917	22411.2	7.33	2.8015	0.000917	22412.8	6.4
2.9527	0.0018	23616.0	0.0	2.9579	0.004771	23667.2	35.63	2.9609	0.001327	23676.8	6.4	2.9603	0.001077	23675.2	14.4	2.9701	0.0	23756.8	6.4	2.9699	0.0006	23758.4	4.8	2.9661	0.0	23728.0	0.0	2.9663	0.0006	23728.0	0.0	2.9663	0.0006	23728.0	0.0	2.9661	0.0	23728.0	0.0
3.1181	0.003225	24931.2	6.4	3.1225	0.003774	24985.6	31.35	3.1245	0.0012	24993.6	4.8	3.1247	0.000917	24992.0	0.0	3.1341	0.0	25072.0	0.0	3.1341	0.0	25072.0	0.0	3.1313	0.00098	25044.8	7.33	3.1313	0.00098	25044.8	7.33	3.1303	0.0006	25043.2	6.4	3.1311	0.001	25043.2	6.4
3.2833	0.004214	26252.8	6.4	3.2889	0.00402	26302.4	38.17	3.2897	0.0012	26312.0	8.0	3.2901	0.000894	26318.4	4.8	3.2993	0.00098	26392.0	8.0	3.2993	0.00098	26390.4	7.84	3.2961	0.0	26368.0	0.0	3.2961	0.0	26368.0	0.0	3.2961	0.0	26368.0	0.0	3.2961	0.0	26368.0	0.0
