1.3686	0.0018	10944.0	0.0	1.375	0.003715	11006.4	30.73	1.377	0.001342	11008.0	7.16	1.376	0.001789	11006.4	4.8	0.2559	0.0	32752.0	0.0	0.2559	0.0	32752.0	0.0	1.382	0.0	11056.0	0.0	1.3822	0.0006	11056.0	0.0	1.382	0.0	11056.0	0.0	1.3822	0.0006	11056.0	0.0
1.4346	0.0018	11473.6	11.2	1.4412	0.0036	11531.2	32.04	1.4422	0.0006	11536.0	7.16	1.4426	0.000917	11537.6	4.8	0.2559	0.0	32752.0	0.0	0.2559	0.0	32752.0	0.0	1.4492	0.00098	11588.8	7.33	1.4488	0.00098	11588.8	7.33	1.4488	0.00098	11588.8	7.33	1.449	0.001	11588.8	7.33
1.5006	0.0018	11998.4	4.8	1.5076	0.003323	12064.0	28.62	1.5086	0.000917	12064.0	0.0	1.5086	0.000917	12065.6	4.8	0.2559	0.0	32752.0	0.0	0.2559	0.0	32752.0	0.0	1.5144	0.0008	12112.0	0.0	1.5142	0.0006	12112.0	0.0	1.5144	0.0008	12113.6	4.8	1.5144	0.0008	12113.6	4.8
1.5666	0.0018	12528.0	0.0	1.5728	0.004214	12582.4	31.35	1.5744	0.0008	12595.2	6.4	1.5748	0.001327	12592.0	0.0	0.2559	0.0	32752.0	0.0	0.2559	0.0	32752.0	0.0	1.58	0.0	12640.0	0.0	1.5802	0.0006	12640.0	0.0	1.58	0.0	12640.0	0.0	1.5802	0.0006	12641.6	4.8
1.6326	0.0018	13056.0	0.0	1.6391	0.004025	13110.4	31.35	1.6411	0.001342	13121.6	4.8	1.6405	0.0008	13123.2	6.4	0.2559	0.0	32752.0	0.0	0.2559	0.0	32752.0	0.0	1.6469	0.00098	13176.0	8.0	1.6467	0.000917	13168.0	0.0	1.6467	0.000917	13172.8	7.33	1.6469	0.00098	13171.2	6.4
1.6987	0.0018	13582.4	4.8	1.7049	0.00402	13636.8	33.6	1.7061	0.000894	13648.0	0.0	1.7067	0.000917	13644.8	9.6	0.2559	0.0	32752.0	0.0	0.2559	0.0	32752.0	0.0	1.7123	0.0006	13696.0	0.0	1.7123	0.0006	13696.0	0.0	1.7121	0.0	13696.0	0.0	1.7121	0.0	13696.0	0.0
1.7659	0.003842	14112.0	0.0	1.7711	0.003715	14166.4	31.35	1.7727	0.000917	14176.0	0.0	1.7733	0.00098	14176.0	0.0	0.2559	0.0	32752.0	0.0	0.2559	0.0	32752.0	0.0	1.7793	0.00098	14233.6	7.84	1.7791	0.001	14227.2	6.4	1.7783	0.0006	14224.0	0.0	1.7781	0.0	14225.6	4.8
1.8307	0.0018	14638.4	4.8	1.8375	0.003693	14704.0	28.62	1.8387	0.000917	14707.2	6.4	1.8385	0.0008	14705.6	13.29	0.2559	0.0	32752.0	0.0	0.2559	0.0	32752.0	0.0	1.8441	0.0	14752.0	0.0	1.8441	0.0	14752.0	0.0	1.8441	0.0	14752.0	0.0	1.8443	0.0006	14752.0	0.0
1.8979	0.003628	15168.0	0.0	1.9051	0.00272	15241.6	19.2	1.9051	0.001342	15232.0	0.0	1.9047	0.000917	15233.6	4.8	0.2559	0.0	32752.0	0.0	0.2559	0.0	32752.0	0.0	1.9113	0.00098	15291.2	7.33	1.9111	0.001	15286.4	7.84	1.9113	0.00098	15283.2	6.4	1.9115	0.000917	15289.6	7.84
1.9629	0.0024	15696.0	0.0	1.9679	0.003945	15744.0	32.0	1.9711	0.001342	15763.2	6.4	1.9705	0.0012	15761.6	4.8	0.2559	0.0	32752.0	0.0	0.2559	0.0	32752.0	0.0	1.9763	0.0006	15812.8	7.33	1.9765	0.0008	15812.8	7.33	1.9769	0.00098	15808.0	0.0	1.9765	0.0008	15809.6	4.8
2.0287	0.0018	16224.0	0.0	2.0353	0.0036	16276.8	33.6	2.0367	0.000917	16288.0	7.16	2.0367	0.001281	16289.6	4.8	0.2559	0.0	32752.0	0.0	0.2559	0.0	32752.0	0.0	2.0425	0.0008	16337.6	4.8	2.0425	0.0008	16337.6	4.8	2.0425	0.0008	16336.0	0.0	2.0427	0.000917	16339.2	6.4
2.0959	0.004143	16747.2	7.33	2.1009	0.00371	16801.6	31.56	2.1025	0.0012	16816.0	0.0	2.1021	0.000894	16812.8	6.4	0.2559	0.0	32752.0	0.0	0.2559	0.0	32752.0	0.0	2.1081	0.0	16864.0	0.0	2.1081	0.0	16864.0	0.0	2.1081	0.0	16864.0	0.0	2.1081	0.0	16864.0	0.0
2.1601	0.002191	17278.4	4.8	2.1665	0.004176	17326.4	35.38	2.1687	0.000917	17344.0	0.0	2.1689	0.00098	17339.2	7.33	0.2559	0.0	32752.0	0.0	0.2559	0.0	32752.0	0.0	2.1741	0.0	17392.0	0.0	2.1743	0.0006	17392.0	0.0	2.1741	0.0	17392.0	0.0	2.1741	0.0	17392.0	0.0
2.2267	0.0018	17808.0	0.0	2.2329	0.00402	17862.4	31.35	2.2347	0.000917	17868.8	6.4	2.2347	0.000917	17870.4	4.8	0.2559	0.0	32752.0	0.0	0.2559	0.0	32752.0	0.0	2.2403	0.0006	17921.6	4.8	2.2409	0.00098	17923.2	6.4	2.2407	0.000917	17921.6	4.8	2.2407	0.000917	17920.0	0.0
2.2927	0.0018	18329.6	7.84	2.2991	0.003821	18393.6	31.35	2.3003	0.0014	18392.0	8.0	2.3001	0.000894	18390.4	10.61	0.2559	0.0	32752.0	0.0	0.2559	0.0	32752.0	0.0	2.3061	0.0	18448.0	0.0	2.3061	0.0	18448.0	0.0	2.3061	0.0	18448.0	0.0	2.3061	0.0	18448.0	0.0
2.3599	0.004512	18856.0	8.0	2.3653	0.0036	18923.2	27.76	2.3661	0.000894	18920.0	8.0	2.3667	0.000917	18926.4	8.62	0.2559	0.0	32752.0	0.0	0.2559	0.0	32752.0	0.0	2.3723	0.0006	18976.0	0.0	2.3723	0.0006	18976.0	0.0	2.3723	0.0006	18976.0	0.0	2.3721	0.0	18976.0	0.0
2.4249	0.0044	19382.4	7.84	2.4315	0.002973	19454.4	16.7	2.4335	0.00201	19465.6	16.32	2.4321	0.001265	19448.0	8.0	0.2559	0.0	32752.0	0.0	0.2559	0.0	32752.0	0.0	2.4381	0.0	19504.0	0.0	2.4381	0.0	19504.0	0.0	2.4381	0.0	19504.0	0.0	2.4381	0.0	19504.0	0.0
2.4899	0.001661	19908.8	7.33	2.4935	0.004104	19955.2	31.03	2.4987	0.0018	19984.0	7.16	2.4977	0.001497	19977.6	10.61	0.2559	0.0	32752.0	0.0	0.2559	0.0	32752.0	0.0	2.5041	0.0	20032.0	0.0	2.5041	0.0	20032.0	0.0	2.5043	0.0006	20032.0	0.0	2.5041	0.0	20032.0	0.0
2.5563	0.002272	20443.2	7.33	2.5617	0.004271	20489.6	29.68	2.5643	0.0014	20507.2	10.24	2.5645	0.001497	20505.6	7.84	0.2559	0.0	32752.0	0.0	0.2559	0.0	32752.0	0.0	2.5701	0.0	20560.0	0.0	2.5701	0.0	20560.0	0.0	2.5701	0.0	20560.0	0.0	2.5701	0.0	20560.0	0.0
2.6231	0.003131	20966.4	7.84	2.6285	0.003774	21030.4	33.71	2.6297	0.001744	21033.6	12.8	2.6301	0.000894	21027.2	6.4	0.2559	0.0	32752.0	0.0	0.2559	0.0	32752.0	0.0	2.6361	0.0	21088.0	0.0	2.6361	0.0	21088.0	0.0	2.6361	0.0	21088.0	0.0	2.6361	0.0	21088.0	0.0
2.6895	0.004104	21496.0	8.0	2.6947	0.003904	21550.4	35.38	2.6965	0.0012	21560.0	8.0	2.6965	0.0008	21560.0	8.0	0.2559	0.0	32752.0	0.0	0.2559	0.0	32752.0	0.0	2.7021	0.0	21616.0	0.0	2.7021	0.0	21616.0	0.0	2.7021	0.0	21616.0	0.0	2.7021	0.0	21616.0	0.0
2.7577	0.004543	22032.0	25.8	2.7645	0.00196	22102.4	19.2	2.7619	0.002088	22064.0	26.77	2.7569	0.001327	22051.2	6.4	0.2559	0.0	32752.0	0.0	0.2559	0.0	32752.0	0.0	2.7671	0.001	22136.0	8.0	2.7681	0.0	22144.0	0.0	2.7681	0.0	22144.0	0.0	2.7681	0.0	22144.0	0.0
2.8207	0.0018	22560.0	0.0	2.8285	0.003323	22617.6	31.35	2.8287	0.000917	22625.6	8.62	2.8285	0.0008	22624.0	0.0	0.2559	0.0	32752.0	0.0	0.2559	0.0	32752.0	0.0	2.8343	0.0006	22673.6	4.8	2.8343	0.0006	22673.6	4.8	2.8345	0.0008	22672.0	0.0	2.8341	0.0	22672.0	0.0
2.8857	0.001744	23083.2	7.33	2.8927	0.004104	23147.2	32.04	2.8951	0.001	23152.0	0.0	2.8949	0.001327	23152.0	0.0	0.2559	0.0	32752.0	0.0	0.2559	0.0	32752.0	0.0	2.9003	0.0006	23203.2	6.4	2.9003	0.0006	23200.0	0.0	2.9003	0.0006	23200.0	0.0	2.9003	0.0006	23200.0	0.0
2.9527	0.0018	23612.8	6.4	2.9589	0.00402	23667.2	33.41	2.9605	0.001497	23684.8	7.33	2.9609	0.00098	23683.2	6.4	0.2559	0.0	32752.0	0.0	0.2559	0.0	32752.0	0.0	2.9661	0.0	23728.0	0.0	2.9663	0.0006	23729.6	4.8	2.9661	0.0	23728.0	0.0	2.9661	0.0	23728.0	0.0
3.0177	0.002332	24136.0	8.0	3.0233	0.003816	24188.8	27.53	3.0267	0.001562	24201.6	7.84	3.0261	0.001549	24201.6	7.84	0.2559	0.0	32752.0	0.0	0.2559	0.0	32752.0	0.0	3.0321	0.0	24256.0	0.0	3.0321	0.0	24256.0	0.0	3.0321	0.0	24256.0	0.0	3.0321	0.0	24256.0	0.0
3.0853	0.003124	24668.8	6.4	3.0901	0.003688	24724.8	30.4	3.0925	0.0012	24737.6	4.8	3.0927	0.000917	24734.4	4.8	0.2559	0.0	32752.0	0.0	0.2559	0.0	32752.0	0.0	3.0981	0.0	24784.0	0.0	3.0981	0.0	24784.0	0.0	3.0983	0.0006	24785.6	4.8	3.0981	0.0	24784.0	0.0
3.1507	0.0018	25198.4	4.8	3.1563	0.003736	25252.8	33.6	3.1591	0.001342	25260.8	6.4	3.1585	0.0008	25264.0	7.16	0.2559	0.0	32752.0	0.0	0.2559	0.0	32752.0	0.0	3.1643	0.0006	25312.0	0.0	3.1641	0.0	25312.0	0.0	3.1645	0.0008	25312.0	0.0	3.1641	0.0	25312.0	0.0
3.2171	0.004313	25715.2	6.4	3.2213	0.0036	25768.0	32.98	3.2243	0.0006	25792.0	12.39	3.2241	0.000894	25785.6	7.84	0.2559	0.0	32752.0	0.0	0.2559	0.0	32752.0	0.0	3.2301	0.0	25840.0	0.0	3.2301	0.0	25840.0	0.0	3.2301	0.0	25840.0	0.0	3.2301	0.0	25840.0	0.0
3.2827	0.0018	26254.4	4.8	3.2897	0.003323	26308.8	33.6	3.2909	0.00098	26323.2	6.4	3.2909	0.00098	26320.0	7.16	0.2559	0.0	32752.0	0.0	0.2559	0.0	32752.0	0.0	3.2961	0.0	26369.6	4.8	3.2961	0.0	26368.0	0.0	3.2965	0.0008	26369.6	4.8	3.2963	0.0006	26368.0	0.0
