,component,componentType,stage,testType,date,runNumber,passed,problems,result1_key,result1_value,property1_key,property1_value,result2_key,result2_value
0,20UPBBB0000031,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,19/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
1,20UPBBB0000032,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,19/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
2,20UPBBB0000033,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,19/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
3,20UPBBB0000034,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,19/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
4,20UPBBB0000035,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,19/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
5,20UPBBB0000036,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,19/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
6,20UPBBB0000037,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,19/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
7,20UPBBB0000038,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,19/12/2023,1.0,False,False,Pass/No_Pass,False,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
8,20UPBBB0000039,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,19/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
9,20UPBBB0000040,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,19/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
10,20UPBBB0000041,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,19/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
11,20UPBBB0000042,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,19/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
12,20UPBBB0000043,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,19/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
13,20UPBBB0000044,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,19/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
14,20UPBBB0000045,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,19/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
15,20UPBBB0000046,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,19/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
16,20UPBBB0000047,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,19/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
17,20UPBBB0000048,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,19/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
18,20UPBBB0000049,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,19/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
19,20UPBBB0000050,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,19/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
20,20UPBBB0000051,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,19/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
21,20UPBBB0000052,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,19/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
22,20UPBBB0000053,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,19/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
23,20UPBBB0000054,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,19/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
24,20UPBBB0000055,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,19/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
25,20UPBBB0000056,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
26,20UPBBB0000057,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
27,20UPBBB0000058,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
28,20UPBBB0000059,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
29,20UPBBB0000060,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
30,20UPBBB0000061,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
31,20UPBBB0000062,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
32,20UPBBB0000063,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
33,20UPBBB0000064,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
34,20UPBBB0000065,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
35,20UPBBB0000066,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
36,20UPBBB0000067,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
37,20UPBBB0000068,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
38,20UPBBB0000069,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
39,20UPBBB0000070,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
40,20UPBBB0000071,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
41,20UPBBB0000072,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
42,20UPBBB0000073,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
43,20UPBBB0000074,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
44,20UPBBB0000075,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
45,20UPBBB0000076,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
46,20UPBBB0000077,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
47,20UPBBB0000078,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
48,20UPBBB0000079,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
49,20UPBBB0000080,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
50,20UPBBB0000081,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
51,20UPBBB0000082,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
52,20UPBBB0000083,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
53,20UPBBB0000084,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
54,20UPBBB0000085,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
55,20UPBBB0000086,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
56,20UPBBB0000087,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
57,20UPBBB0000088,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
58,20UPBBB0000089,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
59,20UPBBB0000090,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
60,20UPBBB0000091,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
61,20UPBBB0000092,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
62,20UPBBB0000093,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
63,20UPBBB0000094,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,False,False,Pass/No_Pass,False,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
64,20UPBBB0000095,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,False,False,Pass/No_Pass,False,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
65,20UPBBB0000096,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
66,20UPBBB0000097,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
67,20UPBBB0000098,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
68,20UPBBB0000099,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
69,20UPBBB0000100,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
70,20UPBBB0000101,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
71,20UPBBB0000102,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
72,20UPBBB0000103,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
73,20UPBBB0000104,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
74,20UPBBB0000105,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,20/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
75,20UPBBB0000106,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
76,20UPBBB0000107,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
77,20UPBBB0000108,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
78,20UPBBB0000109,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
79,20UPBBB0000110,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
80,20UPBBB0000111,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
81,20UPBBB0000112,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
82,20UPBBB0000113,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
83,20UPBBB0000114,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
84,20UPBBB0000115,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
85,20UPBBB0000116,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
86,20UPBBB0000117,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
87,20UPBBB0000118,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
88,20UPBBB0000119,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
89,20UPBBB0000120,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
90,20UPBBB0000121,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
91,20UPBBB0000122,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
92,20UPBBB0000123,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
93,20UPBBB0000124,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
94,20UPBBB0000125,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
95,20UPBBB0000126,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
96,20UPBBB0000127,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
97,20UPBBB0000128,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
98,20UPBBB0000129,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
99,20UPBBB0000130,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
100,20UPBBB0000131,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
101,20UPBBB0000132,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
102,20UPBBB0000133,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
103,20UPBBB0000134,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
104,20UPBBB0000135,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
105,20UPBBB0000136,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
