,component,componentType,stage,testType,date,runNumber,passed,problems,result1_key,result1_value,result2_key,result2_value
299,20UPBBB0002705,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.765,Estimated_Ni_Mass,0
300,20UPBBB0002706,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.764,Estimated_Ni_Mass,0
301,20UPBBB0002707,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.764,Estimated_Ni_Mass,0
302,20UPBBB0002708,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.765,Estimated_Ni_Mass,0
303,20UPBBB0002709,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.766,Estimated_Ni_Mass,0
304,20UPBBB0002710,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.766,Estimated_Ni_Mass,0
305,20UPBBB0002711,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.764,Estimated_Ni_Mass,0
306,20UPBBB0002712,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.765,Estimated_Ni_Mass,0
307,20UPBBB0002713,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.766,Estimated_Ni_Mass,0
308,20UPBBB0002714,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.765,Estimated_Ni_Mass,0
309,20UPBBB0002715,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.765,Estimated_Ni_Mass,0
310,20UPBBB0002716,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.767,Estimated_Ni_Mass,0
311,20UPBBB0002717,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.766,Estimated_Ni_Mass,0
312,20UPBBB0002718,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.765,Estimated_Ni_Mass,0
313,20UPBBB0002719,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.765,Estimated_Ni_Mass,0
314,20UPBBB0002720,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.766,Estimated_Ni_Mass,0
315,20UPBBB0002721,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.766,Estimated_Ni_Mass,0
316,20UPBBB0002722,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.765,Estimated_Ni_Mass,0
317,20UPBBB0002723,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.763,Estimated_Ni_Mass,0
318,20UPBBB0002724,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.769,Estimated_Ni_Mass,0
319,20UPBBB0002725,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.767,Estimated_Ni_Mass,0
320,20UPBBB0002726,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
321,20UPBBB0002727,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
322,20UPBBB0002728,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
323,20UPBBB0002729,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
324,20UPBBB0002730,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
325,20UPBBB0002731,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
326,20UPBBB0002732,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
327,20UPBBB0002733,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
328,20UPBBB0002734,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
329,20UPBBB0002735,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
330,20UPBBB0002736,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,02/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
331,20UPBBB0002737,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,03/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
332,20UPBBB0002738,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
333,20UPBBB0002739,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,05/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
334,20UPBBB0002740,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,06/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
335,20UPBBB0002741,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,07/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
336,20UPBBB0002742,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.775,Estimated_Ni_Mass,0
337,20UPBBB0002743,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.776,Estimated_Ni_Mass,0
338,20UPBBB0002744,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.776,Estimated_Ni_Mass,0
339,20UPBBB0002745,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.773,Estimated_Ni_Mass,0
340,20UPBBB0002746,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
341,20UPBBB0002747,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.776,Estimated_Ni_Mass,0
342,20UPBBB0002748,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.774,Estimated_Ni_Mass,0
343,20UPBBB0002749,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
344,20UPBBB0002750,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.776,Estimated_Ni_Mass,0
345,20UPBBB0002751,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.773,Estimated_Ni_Mass,0
346,20UPBBB0002752,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.774,Estimated_Ni_Mass,0
347,20UPBBB0002753,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.776,Estimated_Ni_Mass,0
348,20UPBBB0002754,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.776,Estimated_Ni_Mass,0
349,20UPBBB0002755,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.773,Estimated_Ni_Mass,0
350,20UPBBB0002756,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.775,Estimated_Ni_Mass,0
351,20UPBBB0002757,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.776,Estimated_Ni_Mass,0
352,20UPBBB0002758,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.776,Estimated_Ni_Mass,0
353,20UPBBB0002759,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.774,Estimated_Ni_Mass,0
354,20UPBBB0002760,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.774,Estimated_Ni_Mass,0
355,20UPBBB0002761,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.776,Estimated_Ni_Mass,0
356,20UPBBB0002762,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.772,Estimated_Ni_Mass,0
357,20UPBBB0002763,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.774,Estimated_Ni_Mass,0
358,20UPBBB0002764,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.767,Estimated_Ni_Mass,0
359,20UPBBB0002765,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.773,Estimated_Ni_Mass,0
360,20UPBBB0002766,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
361,20UPBBB0002767,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.766,Estimated_Ni_Mass,0
362,20UPBBB0002768,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.771,Estimated_Ni_Mass,0
363,20UPBBB0002769,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.771,Estimated_Ni_Mass,0
364,20UPBBB0002770,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.769,Estimated_Ni_Mass,0
365,20UPBBB0002771,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.773,Estimated_Ni_Mass,0
366,20UPBBB0002772,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.768,Estimated_Ni_Mass,0
367,20UPBBB0002773,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.773,Estimated_Ni_Mass,0
368,20UPBBB0002774,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.771,Estimated_Ni_Mass,0
369,20UPBBB0002775,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.774,Estimated_Ni_Mass,0
370,20UPBBB0002776,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.773,Estimated_Ni_Mass,0
371,20UPBBB0002777,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.773,Estimated_Ni_Mass,0
372,20UPBBB0002778,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.775,Estimated_Ni_Mass,0
373,20UPBBB0002779,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.772,Estimated_Ni_Mass,0
374,20UPBBB0002780,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.773,Estimated_Ni_Mass,0
375,20UPBBB0002781,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.772,Estimated_Ni_Mass,0
376,20UPBBB0002782,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.773,Estimated_Ni_Mass,0
377,20UPBBB0002783,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.776,Estimated_Ni_Mass,0
378,20UPBBB0002784,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.772,Estimated_Ni_Mass,0
379,20UPBBB0002785,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.774,Estimated_Ni_Mass,0
380,20UPBBB0002786,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.773,Estimated_Ni_Mass,0
381,20UPBBB0002787,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.773,Estimated_Ni_Mass,0
382,20UPBBB0002788,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.772,Estimated_Ni_Mass,0
383,20UPBBB0002789,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.773,Estimated_Ni_Mass,0
384,20UPBBB0002790,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.773,Estimated_Ni_Mass,0
385,20UPBBB0002791,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.774,Estimated_Ni_Mass,0
386,20UPBBB0002792,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.775,Estimated_Ni_Mass,0
387,20UPBBB0002793,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.775,Estimated_Ni_Mass,0
388,20UPBBB0002794,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
389,20UPBBB0002795,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.775,Estimated_Ni_Mass,0
390,20UPBBB0002796,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.774,Estimated_Ni_Mass,0
391,20UPBBB0002797,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.776,Estimated_Ni_Mass,0
392,20UPBBB0002798,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.778,Estimated_Ni_Mass,0
393,20UPBBB0002799,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.775,Estimated_Ni_Mass,0
394,20UPBBB0002800,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.777,Estimated_Ni_Mass,0
395,20UPBBB0002801,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.776,Estimated_Ni_Mass,0
396,20UPBBB0002802,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.778,Estimated_Ni_Mass,0
397,20UPBBB0002803,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.776,Estimated_Ni_Mass,0
398,20UPBBB0002804,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.776,Estimated_Ni_Mass,0
399,20UPBBB0002805,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.775,Estimated_Ni_Mass,0
400,20UPBBB0002806,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.776,Estimated_Ni_Mass,0
401,20UPBBB0002807,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.778,Estimated_Ni_Mass,0
402,20UPBBB0002808,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.774,Estimated_Ni_Mass,0
403,20UPBBB0002809,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.773,Estimated_Ni_Mass,0
404,20UPBBB0002810,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.773,Estimated_Ni_Mass,0
405,20UPBBB0002811,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.774,Estimated_Ni_Mass,0
406,20UPBBB0002812,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.774,Estimated_Ni_Mass,0
407,20UPBBB0002813,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.773,Estimated_Ni_Mass,0
408,20UPBBB0002814,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.774,Estimated_Ni_Mass,0
409,20UPBBB0002815,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.773,Estimated_Ni_Mass,0
410,20UPBBB0002816,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.772,Estimated_Ni_Mass,0
411,20UPBBB0002817,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.775,Estimated_Ni_Mass,0
412,20UPBBB0002818,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.776,Estimated_Ni_Mass,0
413,20UPBBB0002819,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.772,Estimated_Ni_Mass,0
414,20UPBBB0002820,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.773,Estimated_Ni_Mass,0
415,20UPBBB0002821,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.769,Estimated_Ni_Mass,0
416,20UPBBB0002822,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.772,Estimated_Ni_Mass,0
417,20UPBBB0002823,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.772,Estimated_Ni_Mass,0
418,20UPBBB0002824,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.771,Estimated_Ni_Mass,0
419,20UPBBB0002825,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.767,Estimated_Ni_Mass,0
420,20UPBBB0002826,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.773,Estimated_Ni_Mass,0
421,20UPBBB0002827,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.773,Estimated_Ni_Mass,0
422,20UPBBB0002828,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.774,Estimated_Ni_Mass,0
423,20UPBBB0002829,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.764,Estimated_Ni_Mass,0
424,20UPBBB0002830,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.768,Estimated_Ni_Mass,0
425,20UPBBB0002831,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.764,Estimated_Ni_Mass,0
426,20UPBBB0002832,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.767,Estimated_Ni_Mass,0
427,20UPBBB0002833,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.766,Estimated_Ni_Mass,0
428,20UPBBB0002834,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.765,Estimated_Ni_Mass,0
429,20UPBBB0002835,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.769,Estimated_Ni_Mass,0
430,20UPBBB0002836,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.766,Estimated_Ni_Mass,0
431,20UPBBB0002837,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.769,Estimated_Ni_Mass,0
432,20UPBBB0002838,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.765,Estimated_Ni_Mass,0
433,20UPBBB0002839,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.762,Estimated_Ni_Mass,0
434,20UPBBB0002840,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.767,Estimated_Ni_Mass,0
435,20UPBBB0002841,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.767,Estimated_Ni_Mass,0
436,20UPBBB0002842,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.768,Estimated_Ni_Mass,0
437,20UPBBB0002843,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.767,Estimated_Ni_Mass,0
438,20UPBBB0002844,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.767,Estimated_Ni_Mass,0
439,20UPBBB0002845,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
440,20UPBBB0002846,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.761,Estimated_Ni_Mass,0
441,20UPBBB0002847,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.766,Estimated_Ni_Mass,0
442,20UPBBB0002848,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.766,Estimated_Ni_Mass,0
443,20UPBBB0002849,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
444,20UPBBB0002850,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.764,Estimated_Ni_Mass,0
445,20UPBBB0002851,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.767,Estimated_Ni_Mass,0
446,20UPBBB0002852,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
447,20UPBBB0002853,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.770,Estimated_Ni_Mass,0
448,20UPBBB0002854,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
449,20UPBBB0002855,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.768,Estimated_Ni_Mass,0
450,20UPBBB0002856,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.770,Estimated_Ni_Mass,0
